id,code,uic,name_short,name_medium,name_long,slug,country,type
1844,MABR,,,Markbrug (tussen Zvb en Odb),Markbrug (tussen Zvb en Odb),,NL,
1846,MB,,,Maarsbergen (schakelstation),Maarsbergen (schakelstation),,NL,
1847,MBGA,,,Muiderberg aansluiting,Muiderberg aansluiting,,NL,
1848,MBH,,,Maasbrug Hedel,Maasbrug Hedel,,NL,
1849,MBK,,,Medemblik,Medemblik,,NL,
1850,MBO,,,Maasbrug overgang (brug bij Hedel overgang op enkelspoor),Maasbrug overgang (brug bij Hedel overgang op enkelspoor),,NL,
1851,MBRVO,,,Maasbrug Ravenstein Oostzijde,Maasbrug Ravenstein Oostzijde,,NL,
1852,MBRVW,,,Maasbrug Ravenstein Westzijde,Maasbrug Ravenstein Westzijde,,NL,
1853,MBT,,,Maasbracht,Maasbracht,,NL,
1854,MBTWAN,,,Meteren Betuweroute aansluiting noord (aansluiting op Betuwelijn tussen Gdm en Htda),Meteren Betuweroute aansluiting noord (aansluiting op Betuwelijn tussen Gdm en Htda),,NL,
1855,MBTWAZ,,,Meteren Betuweroute aansluiting zuid (aansluiting op Betuwelijn tussen Htda en Gdm),Meteren Betuweroute aansluiting zuid (aansluiting op Betuwelijn tussen Htda en Gdm),,NL,
1857,MD,,,Moordrecht (onderstation),Moordrecht (onderstation),,NL,
1858,MDA,,,Moordrecht aansluiting,Moordrecht aansluiting,,NL,
1859,MDAZ,,,Moordrecht aansluiting Zuidplaspolder,Moordrecht aansluiting Zuidplaspolder,,NL,
1861,MDBR,,,Moerdijkbrug,Moerdijkbrug,,NL,
1862,MDBZ,,,Moerdijkbrug Zuid aansluiting,Moerdijkbrug Zuid aansluiting,,NL,
1863,MDG,,,Middenweg (Haarlemmermeer),Middenweg (Haarlemmermeer),,NL,
1864,MDK,,,Moerdijk raccordement,Moerdijk raccordement,,NL,
1865,MDN,,,Made en Drimmelen,Made en Drimmelen,,NL,
1866,MDO,,,Moordrecht Overloopwissels,Moordrecht Overloopwissels,,NL,
1867,MDSA,,,Muiderstraatweg aansluiting (Diemen),Muiderstraatweg aansluiting (Diemen),,NL,
1868,MDZ,,,Muiderzand,Muiderzand,,NL,
1871,MH,,,Marshoek (schakelstation),Marshoek (schakelstation),,NL,
1872,MHE,,,Marshoek,Marshoek,,NL,
1873,MIJD,,,Mijdrecht (Haarlemmermeer),Mijdrecht (Haarlemmermeer),,NL,
1874,MK,,,Markelo,Markelo,,NL,
1875,MKBR,,,Merwedebrug (bij Akl),Merwedebrug (bij Akl),,NL,
1876,MKV,,,Musselkanaal-Valthermond,Musselkanaal-Valthermond,,NL,
1877,ML,,,Morra-Lioessens,Morra-Lioessens,,NL,
1878,MLK,,,Molenkamp,Molenkamp,,NL,
1879,MLO,,,Meerlo-Tienraij,Meerlo-Tienraij,,NL,
1880,MLW,,,Metslawier,Metslawier,,NL,
1882,MO,,,Mook-Middelaar,Mook-Middelaar,,NL,
1883,MOW,,,Midwoud-Oostwoud,Midwoud-Oostwoud,,NL,
1885,MPA,,,Meppel aansluiting,Meppel aansluiting,,NL,
1887,MRL,,,Mierlo (schakelstation),Mierlo (schakelstation),,NL,
1889,MRG,,,Maarn goederen,Maarn goederen,,NL,
1890,MRM,,,Marrum-Westernijkerk,Marrum-Westernijkerk,,NL,
1891,MRNZ,,,Maarn Zanderij,Maarn Zanderij,,NL,
1892,MSS,,,Maassluis,Maassluis,,NL,
1893,MSW,,,Maassluis West,Maassluis West,,NL,
1895,MTB,,,Maastricht Boschpoort,Maastricht Boschpoort,,NL,
1896,MTBKNP,,,Maastricht Boschpoort raccordement KNP,Maastricht Boschpoort raccordement KNP,,NL,
1897,MTG,,,Maastricht (grens),Maastricht (grens),,NL,
1899,MTK,,,Maartensdijk (onderstation),Maartensdijk (onderstation),,NL,
1901,MTTRIX,,,Maastricht raccordement Beatrixhaven,Maastricht raccordement Beatrixhaven,,NL,
1902,MTWPL,,,Maastricht Lijnwerkplaats,Maastricht Lijnwerkplaats,,NL,
1903,MTZ,,,Maastricht Zuid,Maastricht Zuid,,NL,
1904,MVECT,,,Maasvlakte raccordement ECT,Maasvlakte raccordement ECT,,NL,
1905,MVEMO,,,Maasvlakte raccordement EMP,Maasvlakte raccordement EMP,,NL,
1906,MVT,,,Maasvlakte,Maasvlakte,,NL,
1907,MVTA,,,Maasvlakte aansluiting,Maasvlakte aansluiting,,NL,
1908,MVTAH,,,Maasvlakte Prinses Amaliahaven,Maasvlakte Prinses Amaliahaven,,NL,
1909,MVTAHN,,,Maasvlakte Prinses Amaliahaven noord,Maasvlakte Prinses Amaliahaven noord,,NL,
1910,MVTAHO,,,Maasvlakte Prinses Amaliahaven oost,Maasvlakte Prinses Amaliahaven oost,,NL,
1911,MVTAHW,,,Maasvlakte Prinses Amaliahaven west,Maasvlakte Prinses Amaliahaven west,,NL,
1912,MVTAHZ,,,Maasvlakte Prinses Amaliahaven zuid,Maasvlakte Prinses Amaliahaven zuid,,NL,
1913,MVTAX,,,Maasvlakte Prinses Alexiahaven,Maasvlakte Prinses Alexiahaven,,NL,
1914,MVTEN,,,Maasvlakte Europahaven noord,Maasvlakte Europahaven noord,,NL,
1915,MVTENA,,,Maasvlakte Europahaven noord aansluiting,Maasvlakte Europahaven noord aansluiting,,NL,
1916,MVTEZ,,,Maasvlakte Europahaven zuid,Maasvlakte Europahaven zuid,,NL,
1917,MVTNWA,,,Maasvlakte noord west aansluiting,Maasvlakte noord west aansluiting,,NL,
1918,MVTW,,,Maasvlakte West,Maasvlakte West,,NL,
1919,MVTWN,,,Maasvlakte west terminal noord,Maasvlakte west terminal noord,,NL,
1920,MVTWW,,,Maasvlakte west west,Maasvlakte west west,,NL,
1921,MVTWWN,,,Maasvlakte west west terminal noord,Maasvlakte west west terminal noord,,NL,
1922,MVTWWZ,,,Maasvlakte west west terminal zuid,Maasvlakte west west terminal zuid,,NL,
1923,MVTWZ,,,Maasvlakte west terminal zuid,Maasvlakte west terminal zuid,,NL,
1924,MVTYN,,,Maasvlakte Yangtzehaven noord,Maasvlakte Yangtzehaven noord,,NL,
1925,MVTYZ,,,Maasvlakte Yangtzehaven zuid,Maasvlakte Yangtzehaven zuid,,NL,
1926,MVW,,,Meerveldscheweg (vroegere stopplaats tussen Ut en Bnk),Meerveldscheweg (vroegere stopplaats tussen Ut en Bnk),,NL,
1929,NAA,,,Nieuw Amsterdam aansluiting,Nieuw Amsterdam aansluiting,,NL,
1930,NAGB,,,Nagelbeek,Nagelbeek,,NL,
1931,NB,,,Noordbroek,Noordbroek,,NL,
1932,NBN,,,Nieuw Buinen,Nieuw Buinen,,NL,
1933,ND,,,Neede,Neede,,NL,
1934,NDA,,,Nootdorp aansluiting,Nootdorp aansluiting,,NL,
1936,NDO,,,Nootdorp Oost (schakelstation),Nootdorp Oost (schakelstation),,NL,
1937,NDP,,,Nieuwdorp,Nieuwdorp,,NL,
1938,NDST,,,Nadorst,Nadorst,,NL,
1939,NDW,,,Nederweert (onderstation),Nederweert (onderstation),,NL,
1940,NEVAM,,,Nuenen raccordement VAM,Nuenen raccordement VAM,,NL,
1941,NG,,,Nagouw,Nagouw,,NL,
1942,NGSF,,,Nederlandsche gistfabriek (Delft),Nederlandsche gistfabriek (Delft),,NL,
1943,NGSFA,,,Ned. gistfabriek aansluiting,Ned. gistfabriek aansluiting,,NL,
1945,NHK,,,Noord-Hollandskanaalbrug (bij Pmr),Noord-Hollandskanaalbrug (bij Pmr),,NL,
1946,NHKBR,,,Noord-Hollandskanaalbrug (bij Amr),Noord-Hollandskanaalbrug (bij Amr),,NL,
1947,NI,,,Nisse,Nisse,,NL,
1948,NWV,,,Nieuwveen(-Ter Aar) (Haarlemmermeer),Nieuwveen(-Ter Aar) (Haarlemmermeer),,NL,
1950,NKP,,,Nieuwkoop (Haarlemmermeer),Nieuwkoop (Haarlemmermeer),,NL,
1953,NMG,,,Nijmegen grens,Nijmegen grens,,NL,
1954,NMGE,,,Nijmegen goederen,Nijmegen goederen,,NL,
1957,NMR,,,Nieuwe Meer (brug bij Asd),Nieuwe Meer (brug bij Asd),,NL,
1958,NMREP,,,Nijmegen opstel,Nijmegen opstel,,NL,
1959,NMVAM,,,Nijmegen raccordement VAM,Nijmegen raccordement VAM,,NL,
1960,NNVBR,,,Nauernaschevaartbrug (bij Kma),Nauernaschevaartbrug (bij Kma),,NL,
1961,NO,,,Notter,Notter,,NL,
1962,NOORDL,,,Noordlaan,Noordlaan,,NL,
1963,NRW,,,Nijenrodeweg,Nijenrodeweg,,NL,
1965,NSCG,,,Nieuweschans (grens),Nieuweschans (grens),,NL,
1967,NSPL,,,Haarlem Noordelijke splitsing,Haarlem Noordelijke splitsing,,NL,
1968,NVBR,,,Nieuwe Veerbrug (tussen Bd en Zlw),Nieuwe Veerbrug (tussen Bd en Zlw),,NL,
1969,NVBO,,,Nieuwe Veerbrug overloopwissels,Nieuwe Veerbrug overloopwissels,,NL,
1971,NVN,,,Nijeveen (schakelstation),Nijeveen (schakelstation),,NL,
1973,NW,,,Nieuwe Wetering (bij Mtk),Nieuwe Wetering (bij Mtk),,NL,
1974,NWG,,,Nieuweweg (Haarlemmermeer),Nieuweweg (Haarlemmermeer),,NL,
1976,NWH,,,Noordwijkerhout,Noordwijkerhout,,NL,
1978,NWKI,,,Nieuwerkerk Ivo-wissels,Nieuwerkerk Ivo-wissels,,NL,
1979,NWL,,,Schiedam Nieuwland,Schiedam Nieuwland,,NL,
1980,NWS,,,Nieuwersluis-Loenen (Haaarlemmermeer),Nieuwersluis-Loenen (Haaarlemmermeer),,NL,
1981,NWTBR,,,Nieuwe Weteringbrug (bij Nws),Nieuwe Weteringbrug (bij Nws),,NL,
1984,OB,,,Oosterbeek Laag,Oosterbeek Laag,,NL,
1986,OBPA,,,Overbrakerpolder aansluiting,Overbrakerpolder aansluiting,,NL,
1987,OCHV,,,Oss raccordement CeHaVe,Oss raccordement CeHaVe,,NL,
1988,OD,,,Oudewater (station bij Papekop 1855-1936),Oudewater (station bij Papekop 1855-1936),,NL,
1990,ODL,,,Oudelande,Oudelande,,NL,
1991,ODM,,,Oudemolen (schakelstation),Oudemolen (schakelstation),,NL,
1992,ODO,,,Oudewater overloopwissels,Oudewater overloopwissels,,NL,
1993,ODS,,,Oosterdoksluis (brug tussen Asd en Dgra),Oosterdoksluis (brug tussen Asd en Dgra),,NL,
1994,ODW,,,Oudewater wachtsporen (opgebroken in 2023),Oudewater wachtsporen (opgebroken in 2023),,NL,
1996,ODZG,,,Oldenzaal (grens),Oldenzaal (grens),,NL,
1997,OELZ,,,Oss raccordement Elzenburg,Oss raccordement Elzenburg,,NL,
1998,OHZ,,,Oosthuizen (schakelstation),Oosthuizen (schakelstation),,NL,
1999,OHZE,,,Oud Heeze,Oud Heeze,,NL,
2000,OIJ,,,Oude IJssel (brug bij Dtc),Oude IJssel (brug bij Dtc),,NL,
2001,OK,,,Oostdijk (schakelstation),Oostdijk (schakelstation),,NL,
2002,OKD,,,Oukooperdijk (Haarlemmermeer),Oukooperdijk (Haarlemmermeer),,NL,
2003,OL,,,Oude Land (schakelstation),Oude Land (schakelstation),,NL,
2004,OLV,,,Onze Lieve Vrouwe ter Nood (tussen Cas en Hlo) (vroeger Rxp),Onze Lieve Vrouwe ter Nood (tussen Cas en Hlo) (vroeger Rxp),,NL,
2006,ON,,,Onnen,Onnen,,NL,
2007,ONN,,,Onnen Noord,Onnen Noord,,NL,
2008,ONP,,,Oude Nieuwlandpolder,Oude Nieuwlandpolder,,NL,
2009,ONWPL,,,Onnen Lijnwerkplaats,Onnen Lijnwerkplaats,,NL,
2010,ONZ,,,Onnen Zuid,Onnen Zuid,,NL,
2012,OPHIL,,,Oss raccordement Philips,Oss raccordement Philips,,NL,
2013,OPW,,,Oude Polderweg,Oude Polderweg,,NL,
2014,OS,,,Opperdoes,Opperdoes,,NL,
2018,OTH,,,Orthen (schakelstation),Orthen (schakelstation),,NL,
2019,OTT,,,Oosterhout (busdienst),Oosterhout (busdienst),,NL,
2020,OTVE,,,Oosterhout raccordement Vijf Eiken,Oosterhout raccordement Vijf Eiken,,NL,
2021,OTW,,,Oosterhout raccordement Weststad,Oosterhout raccordement Weststad,,NL,
2023,OVA,,,Oostvoorne aansluiting (uitbreiding Maasvlakte),Oostvoorne aansluiting (uitbreiding Maasvlakte),,NL,
2026,OWT,,,Oude Wetering (Haarlemmermeer),Oude Wetering (Haarlemmermeer),,NL,
2027,OZ,,,Oud Zwijndrecht,Oud Zwijndrecht,,NL,
2028,OZBM,,,Oud Zaltbommel,Oud Zaltbommel,,NL,
2029,OZN,,,Oostzaan (schakelstation),Oostzaan (schakelstation),,NL,
2030,PAP,,,Pampuspad (onderstation),Pampuspad (onderstation),,NL,
2031,PC,,,Princenhage (stopplaats 1880-1930),Princenhage (stopplaats 1880-1930),,NL,
2032,PCH,,,Perponcherpolder,Perponcherpolder,,NL,
2033,PGS,,,Pleegste,Pleegste,,NL,
2034,PH,,,Posthoorn,Posthoorn,,NL,
2035,PHV,,,Petroleumhaven Amsterdam,Petroleumhaven Amsterdam,,NL,
2036,PMK,,,Prinses Margrietkanaal (brug bij Gw),Prinses Margrietkanaal (brug bij Gw),,NL,
2040,PNK,,,Pijnacker,Pijnacker,,NL,
2041,PNO,,,Paris Nord,Paris Nord,,NL,
2042,PON,,,Amersfoort raccordement Pon,Amersfoort raccordement Pon,,NL,
2043,POP,,,De Poppe (schakelstation),De Poppe (schakelstation),,NL,
2044,PP,,,Peperga (onderstation),Peperga (onderstation),,NL,
2045,PS,,,Pernis,Pernis,,NL,
2047,PTH,,,Poortershaven (schakelstation),Poortershaven (schakelstation),,NL,
2048,PV,,,Platvoet,Platvoet,,NL,
2051,RAV,,,Roelofarendsveen (Haarlemmermeer),Roelofarendsveen (Haarlemmermeer),,NL,
2053,RBA,,,Renbaan- Buurtweg,Renbaan- Buurtweg,,NL,
2054,RBR,,,Rijnbrug (stopplaats bij Arnhem van 1879-1931),Rijnbrug (stopplaats bij Arnhem van 1879-1931),,NL,
2056,RDA,,,Roodeschool aansluiting,Roodeschool aansluiting,,NL,
2057,RDAC,,,Roodeschool aardgascondensaat-verlaadstation,Roodeschool aardgascondensaat-verlaadstation,,NL,
2058,RDP,,,Reitdiep (brug bij Gn),Reitdiep (brug bij Gn),,NL,
2059,RDR,,,Berkel en Rodenrijs,Berkel en Rodenrijs,,NL,
2060,RDV,,,Raamsdonkveer,Raamsdonkveer,,NL,
2061,RDWA,,,Radarweg aansluiting,Radarweg aansluiting,,NL,
2062,REO,,,Rotterdam en omstreken,Rotterdam en omstreken,,NL,
2064,RHGE,,,Rheden goederenemplacement,Rheden goederenemplacement,,NL,
2066,RHSLA,,,Rotterdam HSL aansluiting,Rotterdam HSL aansluiting,,NL,
2067,RKP,,,Riekerpolder (schakelstation),Riekerpolder (schakelstation),,NL,
2071,RML,,,Rietmolen,Rietmolen,,NL,
2072,RMO,,,Rotterdam Rechter Maasoever,Rotterdam Rechter Maasoever,,NL,
2073,RMOA,,,Rotterdam Rechter Maasoever aansluiting,Rotterdam Rechter Maasoever aansluiting,,NL,
2074,RMSOLV,,,Roermond raccordement Solvay,Roermond raccordement Solvay,,NL,
2075,ROL,,,Rolde,Rolde,,NL,
2076,ROVERE,,,Roverto,Roverto,,NL,
2078,RSA,,,Ressen aansluiting,Ressen aansluiting,,NL,
2079,RSB,,,Ressen-Bemmel (schakelstation),Ressen-Bemmel (schakelstation),,NL,
2080,RSCW,,,Railservie Center Waalhaven,Railservie Center Waalhaven,,NL,
2082,RSDG,,,Roosendaal (grens),Roosendaal (grens),,NL,
2083,RSDPHI,,,Roosendaal raccordement Philips,Roosendaal raccordement Philips,,NL,
2084,RSDWPW,,,Roosendaal wagenwerkplaats,Roosendaal wagenwerkplaats,,NL,
2085,RSKBL,,,Rijn-Schiekanaal (brug bij Ldl),Rijn-Schiekanaal (brug bij Ldl),,NL,
2086,RSKBV,,,Rijn-Schiekanaal (brug bij Vb),Rijn-Schiekanaal (brug bij Vb),,NL,
2087,RSL,,,Renselbrug (tussen Ws en Nsch),Renselbrug (tussen Ws en Nsch),,NL,
2091,RT,,,Rotterdam,Rotterdam,,NL,
2094,RTBW,,,Rotterdam Bergweg,Rotterdam Bergweg,,NL,
2096,RTG,,,Rotterdam goederen,Rotterdam goederen,,NL,
2097,RTH,,,Rotterdam Hofplein,Rotterdam Hofplein,,NL,
2098,RTKW,,,Rotterdam Kleiweg,Rotterdam Kleiweg,,NL,
2099,RTKWA,,,Rotterdam Kleiweg aansluiting,Rotterdam Kleiweg aansluiting,,NL,
2100,RTL,,,Amsterdam Rietlanden,Amsterdam Rietlanden,,NL,
2101,RTLO,,,Rotterdam Linker Maasoever,Rotterdam Linker Maasoever,,NL,
2102,RTM,,,Rotterdam Maas,Rotterdam Maas,,NL,
2104,RTNG,,,Rotterdam Noord goederen,Rotterdam Noord goederen,,NL,
2105,RTNGO,,,Rotterdam Noord goederen oost,Rotterdam Noord goederen oost,,NL,
2106,RTNGW,,,Rotterdam Noord goederen west,Rotterdam Noord goederen west,,NL,
2107,RTP,,,Rotterdam Delftsche Poort (nu Rtd),Rotterdam Delftsche Poort (nu Rtd),,NL,
2108,RTSP,,,Rotterdam Spaanse Polder,Rotterdam Spaanse Polder,,NL,
2109,RTSSN,,,Rotterdam aansluiting SSN,Rotterdam aansluiting SSN,,NL,
2111,RTWP,,,Rotterdam Wilgenplas,Rotterdam Wilgenplas,,NL,
2113,RTZG,,,Rotterdam Zuid goederenstation,Rotterdam Zuid goederenstation,,NL,
2115,RVBR,,,Ringvaartbrug bij Sassenheim,Ringvaartbrug bij Sassenheim,,NL,
2117,RWHV,,,Rotterdam Waalhaven,Rotterdam Waalhaven,,NL,
2118,RWT,,,Rijpwetering (Haarlemmermeer),Rijpwetering (Haarlemmermeer),,NL,
2119,RXP,,,Runxputte (vanaf 1947: Olv),Runxputte (vanaf 1947: Olv),,NL,
2120,S833,,,Sein 833 (tussen Blz en Blo),Sein 833 (tussen Blz en Blo),,NL,
2121,SB,,,Schoonebeek,Schoonebeek,,NL,
2122,SBG,,,Salzbergen (Duitsland),Salzbergen (Duitsland),,D,
2125,SCHIE,,,Schiebroek (onderstation),Schiebroek (onderstation),,NL,
2129,SDN,,,Soestduinen,Soestduinen,,NL,
2131,SDW,,,Soestdijkerstraatweg (sinds 1965 Hvsp),Soestdijkerstraatweg (sinds 1965 Hvsp),,NL,
2132,SGBR,,,Singelgrachtbrug,Singelgrachtbrug,,NL,
2134,SGM,,,Scharnegoutum (tussen Sknd en Mg),Scharnegoutum (tussen Sknd en Mg),,NL,
2136,SGR,,,Amsterdam Singelgracht,Amsterdam Singelgracht,,NL,
2137,SGRA,,,Amsterdam Singelgracht aansluiting,Amsterdam Singelgracht aansluiting,,NL,
2138,SH,,,Schoonhoven,Schoonhoven,,NL,
2139,SHB,,,Suurhofbrug (brug bij Erpw),Suurhofbrug (brug bij Erpw),,NL,
2141,SHLH,,,Schiphol Luchthaven (schakelstation),Schiphol Luchthaven (schakelstation),,NL,
2142,SHLW,,,Schipholweg (onderstation),Schipholweg (onderstation),,NL,
2143,SHT,,,Schellinkhout,Schellinkhout,,NL,
2145,SKBR,,,Schinkel (brug bij Asdz),Schinkel (brug bij Asdz),,NL,
2146,SKD,,,Schinkeldijk (Haarlemmermeer),Schinkeldijk (Haarlemmermeer),,NL,
2148,SKN,,,Stadskanaal Hoofdstation,Stadskanaal Hoofdstation,,NL,
2150,SKW,,,Schalkwijk (halte tot 1934 nu onderstation),Schalkwijk (halte tot 1934 nu onderstation),,NL,
2151,SLN,,,Sloterweg Noord (Haarlemmermeer),Sloterweg Noord (Haarlemmermeer),,NL,
2152,SLOE,,,Sloehaven,Sloehaven,,NL,
2153,SLOHST,,,Sloehaven raccordement Hoechst,Sloehaven raccordement Hoechst,,NL,
2154,SLP,,,Sloterpas (schakelstation),Sloterpas (schakelstation),,NL,
2155,SLU,,,Sluiskil (station tot 1951),Sluiskil (station tot 1951),,NL,
2156,SLUA,,,Sluiskil aansluiting,Sluiskil aansluiting,,NL,
2157,SLUB,,,Sluiskilbrug,Sluiskilbrug,,NL,
2158,SLUDOW,,,Sluiskil raccordement Dow Chemical,Sluiskil raccordement Dow Chemical,,NL,
2159,SLZ,,,Sloterweg Zuid (Haarlemmermeer),Sloterweg Zuid (Haarlemmermeer),,NL,
2161,SMD,,,Smeetlandschedijk (schakelstation),Smeetlandschedijk (schakelstation),,NL,
2162,SMVRT,,,Smildervaartbrug,Smildervaartbrug,,NL,
2165,SP,,,Seppe (schakelstation),Seppe (schakelstation),,NL,
2166,SPA,,,Snippeling aansluiting,Snippeling aansluiting,,NL,
2167,SPB,,,Springbiel (Duitsland tussen Bh en Odz),Springbiel (Duitsland tussen Bh en Odz),,D,
2168,SPBR,,,Spaarnebrug (bij Hlm),Spaarnebrug (bij Hlm),,NL,
2169,SPGN,,,De Sprengen (schakelstation),De Sprengen (schakelstation),,NL,
2170,SPH,,,Spekholzerheide (vroeger Krw),Spekholzerheide (vroeger Krw),,NL,
2171,SPM,,,Sappemeer Oost,Sappemeer Oost,,NL,
2174,SPV,,,Simpelveld,Simpelveld,,NL,
2175,SPVG,,,Simpelveld (grens),Simpelveld (grens),,NL,
2177,SRNGE,,,Susteren goederenemplacement,Susteren goederenemplacement,,NL,
2179,SSL,,,Sterksel (schakelstation),Sterksel (schakelstation),,NL,
2181,STB,,,Swifterbant goederenwachtsporen (Hanzelijn),Swifterbant goederenwachtsporen (Hanzelijn),,NL,
2182,STBDRO,,,Swifterbant-Dronten,Swifterbant-Dronten,,NL,
2185,STG,,,De Steeg (schakelstation),De Steeg (schakelstation),,NL,
2186,STH,,,Staphorst (onderstation),Staphorst (onderstation),,NL,
2188,STO,,,Stroe,Stroe,,NL,
2189,STS,,,Stiens,Stiens,,NL,
2192,SVD,,,Scheveningen Strand,Scheveningen Strand,,NL,
2193,SVG,,,Sas van Gent,Sas van Gent,,NL,
2194,SVGG,,,Sas van Gent (grens),Sas van Gent (grens),,NL,
2195,SVK,,,Scheveningen Kurhaus,Scheveningen Kurhaus,,NL,
2196,SVN,,,Scheveningen,Scheveningen,,NL,
2199,TA,,,Ter Aar (Haarlemmermeer),Ter Aar (Haarlemmermeer),,NL,
2201,TBA,,,Tilburg aansluiting,Tilburg aansluiting,,NL,
2203,TBGE,,,Tilburg goederenemplacement,Tilburg goederenemplacement,,NL,
2204,TBI,,,Tilburg industrieterrein,Tilburg industrieterrein,,NL,
2207,TBW,,,Tilburg hoofdwerkplaats (wgl-groep),Tilburg hoofdwerkplaats (wgl-groep),,NL,
2208,TBWPH,,,Tilburg hoofdwerkplaats,Tilburg hoofdwerkplaats,,NL,
2209,TBWT,,,Tilburg West (nu Tbu),Tilburg West (nu Tbu),,NL,
2211,TGRA,,,Tongelre aansluiting,Tongelre aansluiting,,NL,
2212,TJG,,,Tjonger,Tjonger,,NL,
2213,TK,,,Twisk,Twisk,,NL,
2214,TKL,,,Twekkelo,Twekkelo,,NL,
2216,TLA,,,Tiel aansluiting industrieterrein,Tiel aansluiting industrieterrein,,NL,
2217,TLGS,,,Tiel gemeentelijke stamlijn,Tiel gemeentelijke stamlijn,,NL,
2218,TLI,,,Tiel industrieterrein,Tiel industrieterrein,,NL,
2219,TLO,,,Tiel oost (25 kV-onderstation Betuweroute),Tiel oost (25 kV-onderstation Betuweroute),,NL,
2220,TN,,,Ternaard,Ternaard,,NL,
2221,TNZ,,,Terneuzen,Terneuzen,,NL,
2222,TNZST,,,Terneuzen steunpunt Ep,Terneuzen steunpunt Ep,,NL,
2223,TNZZ,,,Terneuzen zuidzijde (raccordement),Terneuzen zuidzijde (raccordement),,NL,
2225,TR,,,Terschuur (schakelstation),Terschuur (schakelstation),,NL,
2226,TT,,,Tricht,Tricht,,NL,
2227,TUG,,,Teuge,Teuge,,NL,
2229,TZ,,,Tzummarum,Tzummarum,,NL,
2230,UBS,,,Utrecht Buurtstation,Utrecht Buurtstation,,NL,
2231,UC,,,Rotterdam Waalhaven raccordement Unitcentre,Rotterdam Waalhaven raccordement Unitcentre,,NL,
2232,UD,,,Uden,Uden,,NL,
2233,UDT,,,Udenhout (onderstation),Udenhout (onderstation),,NL,
2234,UH,,,Uithoorn (Haarlemmermeer),Uithoorn (Haarlemmermeer),,NL,
2237,USH,,,Amsterdam Usselincxhaven,Amsterdam Usselincxhaven,,NL,
2238,USO,,,Usselo,Usselo,,NL,
2241,UTB,,,Utrecht Biltstraat (halte 1885-1939),Utrecht Biltstraat (halte 1885-1939),,NL,
2242,UTC,,,Utrecht Centraal (sneltram),Utrecht Centraal (sneltram),,NL,
2243,UTCTW,,,Utrecht Cartesiusweg (opstelterrein),Utrecht Cartesiusweg (opstelterrein),,NL,
2244,UTDD,,,Utrecht Daalsedijk (vroeger HTMU),Utrecht Daalsedijk (vroeger HTMU),,NL,
2246,UTGE,,,Utrecht goederenemplacement,Utrecht goederenemplacement,,NL,
2247,UTL,,,Utrecht Lunetten (halte van 1980 tot 2016),Utrecht Lunetten (halte van 1980 tot 2016),,NL,
2250,UTLS,,,Utrecht Landstraat,Utrecht Landstraat,,NL,
2251,UTLW,,,Utrecht industrieterrein Lage Weide,Utrecht industrieterrein Lage Weide,,NL,
2253,UTMA,,,Utrecht Maarssen aansluiting,Utrecht Maarssen aansluiting,,NL,
2254,UTN,,,Utrecht Noord,Utrecht Noord,,NL,
2256,UTOA,,,Utrecht Overvecht aansluiting,Utrecht Overvecht aansluiting,,NL,
2257,UTOZ,,,Utrecht Opstelterrein Zuid,Utrecht Opstelterrein Zuid,,NL,
2258,UTS,,,Utrecht Stapelplaats,Utrecht Stapelplaats,,NL,
2260,UTU,,,Utrecht Uithof (NS-bus),Utrecht Uithof (NS-bus),,NL,
2261,UTVA,,,Utrecht aansluiting goederenemplacement (oorspronkelijk Utrecht Veemarkt aansluiting),Utrecht aansluiting goederenemplacement (oorspronkelijk Utrecht Veemarkt aansluiting),,NL,
2263,UTWA,,,Utrecht West aansluiting,Utrecht West aansluiting,,NL,
2264,UTWAO,,,Utrecht West aansluiting oost,Utrecht West aansluiting oost,,NL,
2265,UTWAW,,,Utrecht West aansluiting west,Utrecht West aansluiting west,,NL,
2266,UTZ,,,Utrecht Zuid (onderstation),Utrecht Zuid (onderstation),,NL,
2267,UTZA,,,Utrecht Zuid aansluiting (vroeger Lak),Utrecht Zuid aansluiting (vroeger Lak),,NL,
2269,VA,,,Velperbroek aansluiting,Velperbroek aansluiting,,NL,
2270,VAM,,,VAM-terrein Wijster,VAM-terrein Wijster,,NL,
2271,VAMA,,,VAM aansluiting,VAM aansluiting,,NL,
2273,VBL,,,Voorburg 't Loo,Voorburg 't Loo,,NL,
2274,VBUA,,,Vechtbrug Utrecht afkomend spoor,Vechtbrug Utrecht afkomend spoor,,NL,
2275,VBUO,,,Vechtbrug Utrecht opgaand spoor,Vechtbrug Utrecht opgaand spoor,,NL,
2277,VDCT,,,Veendam Containerterminal,Veendam Containerterminal,,NL,
2278,VDG,,,Vlaardingen Centrum,Vlaardingen Centrum,,NL,
2279,VDGVCH,,,Vlaardingen Vulcaanhaven (via metrolijn),Vlaardingen Vulcaanhaven (via metrolijn),,NL,
2282,VDMA,,,Veendam aansluiting,Veendam aansluiting,,NL,
2283,VDO,,,Vlaardingen Oost,Vlaardingen Oost,,NL,
2284,VDP,,,Vlodrop,Vlodrop,,NL,
2285,VDPG,,,Vlodrop (grens),Vlodrop (grens),,NL,
2286,VDW,,,Vlaardingen West,Vlaardingen West,,NL,
2287,VEG,,,Veghel,Veghel,,NL,
2288,VEGHI,,,Veghel Haven Industrieterrein,Veghel Haven Industrieterrein,,NL,
